a,b,c
8.602407280041126647e-01,3.659777605034289394e+00,4.000000000000000000e+00
1.014712329423977044e+00,4.253541441890476449e+00,4.000000000000000000e+00
7.909358238274529773e-01,3.479321386734866905e+00,4.000000000000000000e+00
9.184392093071277463e-01,3.934314676895377172e+00,4.000000000000000000e+00
8.815385330330047786e-01,4.363912019031445766e+00,4.000000000000000000e+00
1.061903301514082187e+00,4.582669331799170465e+00,4.000000000000000000e+00
1.096564001104506136e+00,4.578776477535739353e+00,4.000000000000000000e+00
1.066903495535994395e+00,4.110910625227535142e+00,4.000000000000000000e+00
8.417471853160616302e-01,3.450147446437903387e+00,4.000000000000000000e+00
1.213939474982550948e+00,3.992784567571384002e+00,4.000000000000000000e+00
9.014612502459617982e-01,3.484305476952931357e+00,4.000000000000000000e+00
1.027671717590072031e+00,4.097144147944227655e+00,4.000000000000000000e+00
1.108153846279751997e+00,3.727207529666333841e+00,4.000000000000000000e+00
9.648387863713141499e-01,4.277092611310681747e+00,4.000000000000000000e+00
9.836075295259602003e-01,3.849975401172692990e+00,4.000000000000000000e+00
1.046552908610623778e+00,4.691936348827640657e+00,4.000000000000000000e+00
9.341898117192497519e-01,3.872935021055878835e+00,4.000000000000000000e+00
1.158843021499608383e+00,4.532566800451887090e+00,4.000000000000000000e+00
1.108632493595362867e+00,3.925467839992877295e+00,4.000000000000000000e+00
9.404113894007066765e-01,3.482540640710298341e+00,4.000000000000000000e+00
1.077187057579669816e+00,3.703571534372550822e+00,4.000000000000000000e+00
1.002232155907770261e+00,4.648784669862066288e+00,4.000000000000000000e+00
9.557691349754932064e-01,3.654448682314050956e+00,4.000000000000000000e+00
9.753861992253608504e-01,4.256083418235276028e+00,4.000000000000000000e+00
9.775460162144843368e-01,3.482515222859754456e+00,4.000000000000000000e+00
1.049172668458350000e+00,3.311176127296777238e+00,4.000000000000000000e+00
9.553625104029271897e-01,3.710152085799034438e+00,4.000000000000000000e+00
9.950711079660979896e-01,5.183434889469467954e+00,4.000000000000000000e+00
9.094697112918501691e-01,4.574873534282965615e+00,4.000000000000000000e+00
9.882816876922632110e-01,4.209856306281654525e+00,4.000000000000000000e+00
1.006585528665688178e+00,4.066441268645952789e+00,4.000000000000000000e+00
1.021975383321725772e+00,3.508170081839308452e+00,4.000000000000000000e+00
1.134754840800687337e+00,4.177296032726407482e+00,4.000000000000000000e+00
1.010256596957673558e+00,3.711307671217622506e+00,4.000000000000000000e+00
9.509465479831494816e-01,4.107789064693823100e+00,4.000000000000000000e+00
9.328635924771219168e-01,3.641557881590979484e+00,4.000000000000000000e+00
9.651146923716876769e-01,3.701322726148136066e+00,4.000000000000000000e+00
1.062764345036584013e+00,4.137016179634882995e+00,4.000000000000000000e+00
8.558029668896414144e-01,4.406961128302246067e+00,4.000000000000000000e+00
9.496742763723802216e-01,4.374513321496589668e+00,4.000000000000000000e+00
1.173282589918003049e+00,4.248747140395324529e+00,4.000000000000000000e+00
7.791620606096280044e-01,3.829029607230386656e+00,4.000000000000000000e+00
8.410026329485384977e-01,4.581397778802234200e+00,4.000000000000000000e+00
1.038456378567438998e+00,4.078504679448670345e+00,4.000000000000000000e+00
9.593734886013071117e-01,4.101977860980503543e+00,4.000000000000000000e+00
9.140866288835670650e-01,3.854800668289548149e+00,4.000000000000000000e+00
9.522450840215641588e-01,4.415118197732061489e+00,4.000000000000000000e+00
8.137268084881805752e-01,4.417264709999902728e+00,4.000000000000000000e+00
8.626167203574525155e-01,3.893007819989093843e+00,4.000000000000000000e+00
9.365914233054674076e-01,3.418958188139067822e+00,4.000000000000000000e+00
1.055096590461519712e+00,4.183936253614505496e+00,4.000000000000000000e+00
8.341795412504565688e-01,4.196020878646039343e+00,4.000000000000000000e+00
9.416453090717470387e-01,3.227684798586883286e+00,4.000000000000000000e+00
1.052558067641374828e+00,3.735148645297622583e+00,4.000000000000000000e+00
1.136675755072680261e+00,3.545651117841859268e+00,4.000000000000000000e+00
9.874817478900728140e-01,3.384537116784167132e+00,4.000000000000000000e+00
9.399769976133998117e-01,3.909711559182794449e+00,4.000000000000000000e+00
9.237529949614424751e-01,4.837596356854212409e+00,4.000000000000000000e+00
1.041803060570176243e+00,3.792903834777195726e+00,4.000000000000000000e+00
1.061591115156747867e+00,4.048967093729822331e+00,4.000000000000000000e+00
1.092551691529093816e+00,3.762286815673197005e+00,4.000000000000000000e+00
1.069596934734699634e+00,3.544453267956860998e+00,4.000000000000000000e+00
1.046560947394285623e+00,4.058169212895323952e+00,4.000000000000000000e+00
1.036092209531347175e+00,4.817745957765727560e+00,4.000000000000000000e+00
9.313133688620228723e-01,3.702753485362214825e+00,4.000000000000000000e+00
1.189748212181179321e+00,4.041178769446878150e+00,4.000000000000000000e+00
9.814305995951231321e-01,4.202150284586739559e+00,4.000000000000000000e+00
8.258016353290942302e-01,3.826686539791261499e+00,4.000000000000000000e+00
1.030466064882723742e+00,4.157361368773771382e+00,4.000000000000000000e+00
1.081515626999232760e+00,4.237425493620326833e+00,4.000000000000000000e+00
9.431544114719259131e-01,4.300210624726490849e+00,4.000000000000000000e+00
9.330560339173256112e-01,3.840415627981689894e+00,4.000000000000000000e+00
8.714711959305896372e-01,4.172809292555133887e+00,4.000000000000000000e+00
1.063315748310988962e+00,4.014382116046725457e+00,4.000000000000000000e+00
1.024208567134931025e+00,3.913870538383726227e+00,4.000000000000000000e+00
1.058394167298765787e+00,4.449016025710596622e+00,4.000000000000000000e+00
8.516447646101943381e-01,4.625578748041012211e+00,4.000000000000000000e+00
1.099074721903320340e+00,4.307711230548431303e+00,4.000000000000000000e+00
1.002293806780007790e+00,4.790061057901636055e+00,4.000000000000000000e+00
1.099238146740475930e+00,3.346141110086104042e+00,4.000000000000000000e+00
1.015080797429719572e+00,3.263441639826331286e+00,4.000000000000000000e+00
9.860781263234115190e-01,3.901849639189123309e+00,4.000000000000000000e+00
1.178434247693987080e+00,4.422272452562219236e+00,4.000000000000000000e+00
1.183922380138199282e+00,4.027797371495404732e+00,4.000000000000000000e+00
1.099652301706960378e+00,3.576600330270493622e+00,4.000000000000000000e+00
1.102375418027307097e+00,4.090317369446110796e+00,4.000000000000000000e+00
1.130458357115859958e+00,3.897871152620740798e+00,4.000000000000000000e+00
1.104320090300362489e+00,4.132251550340900970e+00,4.000000000000000000e+00
8.721804881010353228e-01,4.461275767205082232e+00,4.000000000000000000e+00
1.001792655135486543e+00,3.052296313527472993e+00,4.000000000000000000e+00
9.605798336651640845e-01,4.681549199325646171e+00,4.000000000000000000e+00
1.279991194143856426e+00,4.503131375740087705e+00,4.000000000000000000e+00
1.046748297227419577e+00,3.792423695595614763e+00,4.000000000000000000e+00
1.115481833070279816e+00,4.213013157395185893e+00,4.000000000000000000e+00
9.104854372649408001e-01,4.249958132844120939e+00,4.000000000000000000e+00
8.893998784569712157e-01,4.124176445117422318e+00,4.000000000000000000e+00
1.138914983600906261e+00,3.735358835213093975e+00,4.000000000000000000e+00
1.087486090536851968e+00,4.210310385948885958e+00,4.000000000000000000e+00
1.117298310848400256e+00,3.949944889790946156e+00,4.000000000000000000e+00
8.442760543890907021e-01,3.826691589316000286e+00,4.000000000000000000e+00
9.162934113298014660e-01,4.183256127053594398e+00,4.000000000000000000e+00
8.541152736604439299e-01,4.951182727713987930e+00,4.000000000000000000e+00
1.029209615775526387e+00,4.217494997648520538e+00,4.000000000000000000e+00
9.314865049341793934e-01,4.388787197842730414e+00,4.000000000000000000e+00
9.779239770975016732e-01,3.629815803828875254e+00,4.000000000000000000e+00
1.098899169551159405e+00,4.674557001740609508e+00,4.000000000000000000e+00
9.527233200129305857e-01,4.441200835164057281e+00,4.000000000000000000e+00
1.171479693752928597e+00,4.206785022176275923e+00,4.000000000000000000e+00
9.128862808042429444e-01,3.655364940246459859e+00,4.000000000000000000e+00
9.533613163319166750e-01,4.443643357083450596e+00,4.000000000000000000e+00
9.774443868219224729e-01,3.966296111043582151e+00,4.000000000000000000e+00
1.032650960616506186e+00,4.605046146322987255e+00,4.000000000000000000e+00
8.782593982935696930e-01,4.345285173840983894e+00,4.000000000000000000e+00
1.064999557792554619e+00,4.359456110578348920e+00,4.000000000000000000e+00
1.192472336527475862e+00,3.812137806253544703e+00,4.000000000000000000e+00
1.106193697224504335e+00,4.476596181419847831e+00,4.000000000000000000e+00
9.910918705166442688e-01,4.321950993531220142e+00,4.000000000000000000e+00
9.917241142903947537e-01,4.756342380827766725e+00,4.000000000000000000e+00
1.027423209979866803e+00,3.339249533277746984e+00,4.000000000000000000e+00
9.916519371617010803e-01,3.594790117645230598e+00,4.000000000000000000e+00
1.024114600911994577e+00,4.262033982684037881e+00,4.000000000000000000e+00
1.005461351754248778e+00,4.050454925447599663e+00,4.000000000000000000e+00
9.698991180292346748e-01,3.586811367618129687e+00,4.000000000000000000e+00
1.023429545505545324e+00,3.035749984595221829e+00,4.000000000000000000e+00
1.075640025491762852e+00,4.608196550920835577e+00,4.000000000000000000e+00
1.118925835549789971e+00,4.503386675448156851e+00,4.000000000000000000e+00
1.001897274964820284e+00,3.380824875976626842e+00,4.000000000000000000e+00
1.227711856524718037e+00,3.917788793296201888e+00,4.000000000000000000e+00
9.055894286014000150e-01,3.701027790772056569e+00,4.000000000000000000e+00
1.078845814973335315e+00,3.784387102380315504e+00,4.000000000000000000e+00
9.123912996308110035e-01,4.218671249941507106e+00,4.000000000000000000e+00
9.826109841755654717e-01,4.245219116991127528e+00,4.000000000000000000e+00
9.792934981270329242e-01,3.394331597377574727e+00,4.000000000000000000e+00
8.785247718780606618e-01,4.685587380542952651e+00,4.000000000000000000e+00
1.214011256390845617e+00,3.923425945164272122e+00,4.000000000000000000e+00
1.076396521026762754e+00,3.816683620711336822e+00,4.000000000000000000e+00
9.208116229576763789e-01,3.890170510523532243e+00,4.000000000000000000e+00
9.362368722294198697e-01,3.769933241690608394e+00,4.000000000000000000e+00
1.152937694633952015e+00,3.698728052562721302e+00,4.000000000000000000e+00
9.983643519166166547e-01,3.769020714084625023e+00,4.000000000000000000e+00
9.032294777225291504e-01,4.305252734918266100e+00,4.000000000000000000e+00
9.198332174816845619e-01,4.573744843995373621e+00,4.000000000000000000e+00
9.325851921948551393e-01,3.508850063461287139e+00,4.000000000000000000e+00
9.270271070103857092e-01,2.886937989326708198e+00,4.000000000000000000e+00
1.130916895406972156e+00,3.779488995700745146e+00,4.000000000000000000e+00
9.990869027476326769e-01,4.381444710643313201e+00,4.000000000000000000e+00
1.053535060849504879e+00,4.134422626323138061e+00,4.000000000000000000e+00
1.085905530508551431e+00,3.530970695399022752e+00,4.000000000000000000e+00
1.059963000357652341e+00,3.883202410924089687e+00,4.000000000000000000e+00
9.896934442123134223e-01,3.568233417015206577e+00,4.000000000000000000e+00
8.116016215827867031e-01,4.127224026105533738e+00,4.000000000000000000e+00
1.041251833967847595e+00,3.928159863388584139e+00,4.000000000000000000e+00
8.937700726223741787e-01,3.733865825952740636e+00,4.000000000000000000e+00
8.642673067797621567e-01,4.115115724156984456e+00,4.000000000000000000e+00
9.487953305753022981e-01,3.788638901404933979e+00,4.000000000000000000e+00
8.774809375384355903e-01,4.061254770043808193e+00,4.000000000000000000e+00
1.038755458457199854e+00,3.095010857691255612e+00,4.000000000000000000e+00
1.064592090246144096e+00,4.734882467662377081e+00,4.000000000000000000e+00
1.020002500418328406e+00,3.529271860260941640e+00,4.000000000000000000e+00
9.502142279556781146e-01,4.715111058330218263e+00,4.000000000000000000e+00
9.434841063027293862e-01,3.673322699144622394e+00,4.000000000000000000e+00
1.165027495767604782e+00,3.601880852576933467e+00,4.000000000000000000e+00
9.503994915508765517e-01,3.562802356014063143e+00,4.000000000000000000e+00
1.099903394023640235e+00,4.629399508502032745e+00,4.000000000000000000e+00
9.620469677476701786e-01,4.033307896195169384e+00,4.000000000000000000e+00
9.223575347400575497e-01,3.769439491081136406e+00,4.000000000000000000e+00
1.032457458353594815e+00,4.375732465810255434e+00,4.000000000000000000e+00
1.085139939860206626e+00,4.461088009062201820e+00,4.000000000000000000e+00
9.579838553102356657e-01,4.321024727539488630e+00,4.000000000000000000e+00
9.764799429852167867e-01,3.557106923733273085e+00,4.000000000000000000e+00
9.972266933345681483e-01,4.127398444560898660e+00,4.000000000000000000e+00
9.075209697746088322e-01,3.891283084141243798e+00,4.000000000000000000e+00
1.027344088769391650e+00,3.794692006893896075e+00,4.000000000000000000e+00
9.315173441269055665e-01,3.348805787066404083e+00,4.000000000000000000e+00
9.908686706066641703e-01,3.185950287377576462e+00,4.000000000000000000e+00
1.102419855447603902e+00,4.573629206514824297e+00,4.000000000000000000e+00
1.095798804265916804e+00,2.694968553744320872e+00,4.000000000000000000e+00
9.589653553202527325e-01,4.367305532475672436e+00,4.000000000000000000e+00
8.935714658378729469e-01,4.153871046495486219e+00,4.000000000000000000e+00
1.032412377179445562e+00,3.748530068745107968e+00,4.000000000000000000e+00
9.696676089842114488e-01,3.390841892392344459e+00,4.000000000000000000e+00
1.087555370931013954e+00,4.112860027787397676e+00,4.000000000000000000e+00
1.056492756989933168e+00,3.771232469154245592e+00,4.000000000000000000e+00
1.061863650890202182e+00,4.178522310298026454e+00,4.000000000000000000e+00
9.976002085405315523e-01,3.767258074172409987e+00,4.000000000000000000e+00
9.763683341899120904e-01,3.616184096628674460e+00,4.000000000000000000e+00
1.054084531715591577e+00,3.651519399236520247e+00,4.000000000000000000e+00
1.132199453622352525e+00,3.933501768861574988e+00,4.000000000000000000e+00
1.051592363423756726e+00,3.842730395942402843e+00,4.000000000000000000e+00
9.225659863803867822e-01,3.985279397558812775e+00,4.000000000000000000e+00
1.177565717849593740e+00,3.880177361691828697e+00,4.000000000000000000e+00
9.712109963049400108e-01,3.974899474853804460e+00,4.000000000000000000e+00
8.792752783981030440e-01,3.753652788700389653e+00,4.000000000000000000e+00
9.659518429264590811e-01,4.166014238659072610e+00,4.000000000000000000e+00
9.587736539074209752e-01,3.827478359809715069e+00,4.000000000000000000e+00
9.560614341086216550e-01,3.503951211709155800e+00,4.000000000000000000e+00
1.059801963481168841e+00,3.345927906504571947e+00,4.000000000000000000e+00
9.157203608964172847e-01,3.134188509030395586e+00,4.000000000000000000e+00
8.059146445008223969e-01,4.245118144079067513e+00,4.000000000000000000e+00
9.737487530615044351e-01,4.008489115129638236e+00,4.000000000000000000e+00
1.013246996408623257e+00,4.677472516965648808e+00,4.000000000000000000e+00
9.246245072143317589e-01,4.067244612691449213e+00,4.000000000000000000e+00
8.921467915443149765e-01,3.734520231169475846e+00,4.000000000000000000e+00
1.117530456937490424e+00,3.810382984920023919e+00,4.000000000000000000e+00
8.969191479813816148e-01,4.114162648254231947e+00,4.000000000000000000e+00
1.025712645571795312e+00,3.585289753246953204e+00,4.000000000000000000e+00
1.037386301806847655e+00,3.622452103424122605e+00,4.000000000000000000e+00
9.558533276950711421e-01,4.477052759131644244e+00,4.000000000000000000e+00
1.081010493135600159e+00,4.053886479987601099e+00,4.000000000000000000e+00
1.049361100904599553e+00,3.011184708763161577e+00,4.000000000000000000e+00
1.123035199142719431e+00,3.288934509595703659e+00,4.000000000000000000e+00
1.132791565273670420e+00,3.645479205806587242e+00,4.000000000000000000e+00
